id,name,category,quantity,price,market_id
230a5553-4141-486c-a93b-a284b1f8a69a,Otręby pszenne,przetwory zbożowe,100,2.01,54c159da-3242-442e-a21e-6f892af1786f
6aa41140-32fe-44c4-9d70-d0af3580d936,Otręby owsiane,przetwory zbożowe,100,3.38,54c159da-3242-442e-a21e-6f892af1786f
d8f3255c-5223-49b7-a8b7-bf71d572e618,Otręby gryczane,przetwory zbożowe,100,7.05,54c159da-3242-442e-a21e-6f892af1786f
bbb38b06-d4ec-449a-8e0e-7638bb0500fc,Otręby żytnie,przetwory zbożowe,100,3.7,54c159da-3242-442e-a21e-6f892af1786f
083477f6-51c7-4145-ae82-a23d40205cd3,Płatki kukurydziane,przetwory zbożowe,100,4.76,54c159da-3242-442e-a21e-6f892af1786f
cc226bb0-8a10-4667-8e95-624ac39d58ef,Płatki owsiane,przetwory zbożowe,100,4.7,54c159da-3242-442e-a21e-6f892af1786f
49f6df98-b4c8-4a96-982b-ca3bfd9ff52a,Płatki gryczane,przetwory zbożowe,100,3.03,54c159da-3242-442e-a21e-6f892af1786f
dc84d54e-462b-40bc-bd3e-7ab3f73bde33,Płatki jęczmienne,przetwory zbożowe,100,2.46,54c159da-3242-442e-a21e-6f892af1786f
e90df6aa-c7f2-4430-a987-a32e8d2433e9,Płatki pszenne,przetwory zbożowe,100,7.88,54c159da-3242-442e-a21e-6f892af1786f
0aca831d-44cc-4ad8-8008-03ced4e1c6c0,Płatki ryżowe,przetwory zbożowe,100,1.84,54c159da-3242-442e-a21e-6f892af1786f
5d893a5a-674d-4b97-824f-873f076179c2,Płatki żytnie,przetwory zbożowe,100,6.17,54c159da-3242-442e-a21e-6f892af1786f
19753ec4-e4c6-4e80-b6eb-1053021f5c72,Mąka gryczana,przetwory zbożowe,100,3.42,54c159da-3242-442e-a21e-6f892af1786f
521bd853-f4f4-4895-af44-41cbde3b7741,Wafle ryżowe,przetwory zbożowe,100,1.4,54c159da-3242-442e-a21e-6f892af1786f
5086359a-7c69-41e9-abb4-a3fc87f23c81,Musli bezglutenowe,przetwory zbożowe,100,1.27,54c159da-3242-442e-a21e-6f892af1786f
50ed60d7-4fce-49a3-b623-e27428d2bb75,Musli z owocami suszonymi,przetwory zbożowe,100,2.23,54c159da-3242-442e-a21e-6f892af1786f
c52cd111-964f-45a4-b079-d8a4a4667b66,Musli z rodzynkami i orzechami,przetwory zbożowe,100,2.47,54c159da-3242-442e-a21e-6f892af1786f
a95e1707-253d-4ad5-b45f-d739ab0c7408,Tapioka,przetwory zbożowe,100,6.77,54c159da-3242-442e-a21e-6f892af1786f
babdddf8-66d0-44a9-8389-4764c4d437a8,Tortilla bezglutenowa,przetwory zbożowe,100,2.89,54c159da-3242-442e-a21e-6f892af1786f
84a1127c-9673-4ab5-bb3a-9998de1430f7,Tortilla pełnoziarnista,przetwory zbożowe,100,2.03,54c159da-3242-442e-a21e-6f892af1786f
da6cfc53-9b5a-4131-b787-ae3423da87ec,Zarodki pszenne,przetwory zbożowe,100,2.77,54c159da-3242-442e-a21e-6f892af1786f
02ca53c1-b59f-4e31-938c-a47df2be280b,Ocet ryżowy,dodatki,100,1.2,54c159da-3242-442e-a21e-6f892af1786f
c4990e44-6c46-4924-938b-2d8117995111,Musztarda,dodatki,100,4.52,54c159da-3242-442e-a21e-6f892af1786f
97fd257c-16c7-4272-b5b4-cfb1455b97e7,Ketchup,dodatki,100,7.45,54c159da-3242-442e-a21e-6f892af1786f
296ebe34-7001-4bb0-ad16-3e43d6a0c335,Sosy sałatkowe,dodatki,100,6.45,54c159da-3242-442e-a21e-6f892af1786f
cd4d5abe-0908-4dd6-a86b-a9d62864d893,Pieczarki,dodatki,100,2.2,54c159da-3242-442e-a21e-6f892af1786f
076a3fba-8538-4638-875e-a4baadcc6108,Kurki,dodatki,100,3.98,54c159da-3242-442e-a21e-6f892af1786f
90d58dd5-4c4e-4032-a52b-73c8faa1b75d,Grzyby suszone,dodatki,100,3.97,54c159da-3242-442e-a21e-6f892af1786f
06ee6aca-5ed8-4604-b069-22abd390c519,Drożdże piekarskie prasowane,dodatki,100,5.99,54c159da-3242-442e-a21e-6f892af1786f
ed40a90e-a994-4820-9488-6048a958b050,Płatki drożdżowe,dodatki,100,5.23,54c159da-3242-442e-a21e-6f892af1786f
0edeb607-be92-41cc-a78b-6d5c0d317427,Papier ryżowy,dodatki,100,7.92,54c159da-3242-442e-a21e-6f892af1786f
62b17068-fe00-4b1d-badf-cb190d08f34a,Hummus,dodatki,100,3.18,54c159da-3242-442e-a21e-6f892af1786f
f2e8369b-7344-46aa-b82b-d748dd7fa98e,Sos sojowy,dodatki,100,3.49,54c159da-3242-442e-a21e-6f892af1786f
52c16846-5df2-41e4-930a-55d824391ead,Suszone pomidory,dodatki,100,2.37,54c159da-3242-442e-a21e-6f892af1786f
cdebebd4-a81c-44e0-8d13-d24aca94a527,Tofu,dodatki,100,5.56,54c159da-3242-442e-a21e-6f892af1786f
c5ac05ef-80e9-4bcf-a3a5-cf89f98186bd,Śmietana 12% tłuszczu,nabiał,100,4.78,54c159da-3242-442e-a21e-6f892af1786f
f0cd3207-bc14-40ee-ad16-10474af332b0,Jogurt naturalny,nabiał,100,6.01,54c159da-3242-442e-a21e-6f892af1786f
93b678a4-301d-413b-bd20-dbf260fc47c6,Jogurt truskawkowy 1.5% tłuszczu,nabiał,100,2.08,54c159da-3242-442e-a21e-6f892af1786f
6535df17-2af9-4aa3-be5e-1c7f2482d17b,Kefir 2% tłuszczu,nabiał,100,7.15,54c159da-3242-442e-a21e-6f892af1786f
638d543c-d172-4503-9dac-3ddcc4b6afcf,Maślanka,nabiał,100,2.04,54c159da-3242-442e-a21e-6f892af1786f
afc7e805-f4b7-4a9b-a435-5d314922e463,Ser Camembert,nabiał,100,6.25,54c159da-3242-442e-a21e-6f892af1786f
154c8b65-1c11-4b25-ae07-d18c98f2dd9f,Ser Edamski,nabiał,100,1.08,54c159da-3242-442e-a21e-6f892af1786f
9be2a7b8-5f2b-442c-a2d6-7877d28be008,Ser twarogowy chudy,nabiał,100,2.78,54c159da-3242-442e-a21e-6f892af1786f
3e9c0fab-f0b3-40a7-b1ba-b6ab838a2af7,Ser typu „Feta”,nabiał,100,7.79,54c159da-3242-442e-a21e-6f892af1786f
4a50ecd5-b448-4652-9640-9598bf4878ca,Serek homogenizowany. pełnotłusty,nabiał,100,1.07,54c159da-3242-442e-a21e-6f892af1786f
885a35b4-be50-49e2-bad1-21e9843c7989,Lody śmietankowe,nabiał,100,4.18,54c159da-3242-442e-a21e-6f892af1786f
51d3c28d-9284-46a7-b2fe-99b63e01106d,Jajko kurze,nabiał,100,3.35,54c159da-3242-442e-a21e-6f892af1786f
c317b5e3-4b26-4460-a028-be1423b9d717,Wątroba wieprzowa,mięso i wędliny,100,6.7,54c159da-3242-442e-a21e-6f892af1786f
496f6bb3-b1a8-4719-99e9-b4fee92b7846,Wątroba wołowa,mięso i wędliny,100,4.37,54c159da-3242-442e-a21e-6f892af1786f
51ced353-de57-4126-b526-dd6639ef62c6,Wątróbka z kurczaka,mięso i wędliny,100,6.16,54c159da-3242-442e-a21e-6f892af1786f
cb6575ab-8090-4d4b-9eba-28ac5b1fc0a2,Pasztet pieczony,mięso i wędliny,100,5.68,54c159da-3242-442e-a21e-6f892af1786f
a1510a19-baeb-41a1-bb8d-21a45ca3c90c,Kotlet schabowy. panierowany,mięso i wędliny,100,4.59,54c159da-3242-442e-a21e-6f892af1786f
3066e48b-85bd-455e-9b73-5be09fe13d62,Śledź w śmietanie,ryby i drób,100,4.66,54c159da-3242-442e-a21e-6f892af1786f
86ead90b-4292-43c0-aaa8-b5296a1dd2ab,Mąka pszenna,przetwory zbożowe,100,7.25,54c159da-3242-442e-a21e-6f892af1786f
ecf8a041-014a-4454-b076-9a5677a19cb5,Mąka żytnia,przetwory zbożowe,100,6.24,54c159da-3242-442e-a21e-6f892af1786f
0d458275-61bf-429c-849c-b8965fef1747,Kasza jęczmienna,przetwory zbożowe,100,1.05,54c159da-3242-442e-a21e-6f892af1786f
eb725ba2-bcfe-46d9-ab4c-79e147304670,Ryż biały,przetwory zbożowe,100,5.81,54c159da-3242-442e-a21e-6f892af1786f
90910313-fd4e-46d4-9a38-73ace54cce06,Makaron dwujajeczny,przetwory zbożowe,100,5.38,54c159da-3242-442e-a21e-6f892af1786f
96a321d8-d4f7-41cd-8629-5243ab82f6e2,Płatki kukurydziane,przetwory zbożowe,100,7.75,54c159da-3242-442e-a21e-6f892af1786f
f73260ea-eb4c-482f-9362-c1791c5dc486,Chrupki kukurydziane,przetwory zbożowe,100,7.9,54c159da-3242-442e-a21e-6f892af1786f
89c716df-ce80-48bc-80cd-29c06fb0134b,Musli z suszonymi owocami,przetwory zbożowe,100,6.34,54c159da-3242-442e-a21e-6f892af1786f
9fd14fa1-ad08-4d5c-8178-230144c363a8,Chleb żytni pełnoziarnisty – kromka,pieczywo,100,3.65,54c159da-3242-442e-a21e-6f892af1786f
94e38a71-97b1-42a4-9b5f-99395973baeb,Chleb żytni jasny – o wymiarach 10x7x1 cm,pieczywo,100,4.08,54c159da-3242-442e-a21e-6f892af1786f
24ae5899-3d1c-4c68-bfe8-97d243309bb7,staropolski – kromka,pieczywo,100,4.92,54c159da-3242-442e-a21e-6f892af1786f
3317c54a-99e2-45cb-a264-266d8b2c453e,Pumpernikiel – kromki,pieczywo,100,2.69,54c159da-3242-442e-a21e-6f892af1786f
f9269baf-e4c5-4253-918d-e0fa34258952,Chlebraham – o wymiarach 9.5x10x1 cm,pieczywo,100,5.94,54c159da-3242-442e-a21e-6f892af1786f
65e36908-b109-40e3-ac47-9f08bf99afa1,Chleb pszenny – wymiarze 8x11x0.5 cm,pieczywo,100,2.92,54c159da-3242-442e-a21e-6f892af1786f
2ea57836-13b7-44bd-98d4-8259476f541b,Bagietki,pieczywo,100,6.61,54c159da-3242-442e-a21e-6f892af1786f
d6f310a8-c107-450d-a626-1f6eae793b4d,Bułkirahamki,pieczywo,100,4.94,54c159da-3242-442e-a21e-6f892af1786f
8b8973e1-a348-4177-8d6f-eec5db262617,Kajzerka,pieczywo,100,4.33,54c159da-3242-442e-a21e-6f892af1786f
650ae5ee-f306-431d-a4df-98721706b4de,Ciabatta,pieczywo,100,6.35,54c159da-3242-442e-a21e-6f892af1786f
a4aa5e17-9216-4639-a482-99f88607763d,Pieczywo tostowe,pieczywo,100,7.63,54c159da-3242-442e-a21e-6f892af1786f
2c24c42e-5dd7-468e-9ae1-770c9f197e38,Chałka,pieczywo,100,7.89,54c159da-3242-442e-a21e-6f892af1786f
d7838906-71cd-4021-8542-9b15d66d2001,Chrzan,warzywa,100,5.97,54c159da-3242-442e-a21e-6f892af1786f
b2ad0a05-1f09-464a-a5a9-6a6afb38db6f,Cykoria,warzywa,100,2.12,54c159da-3242-442e-a21e-6f892af1786f
36216aec-dff8-4b48-8ce6-fb42f022b9d7,Fasolka szparagowa,warzywa,100,7.85,54c159da-3242-442e-a21e-6f892af1786f
d3fc6849-2855-4679-8fa1-e0debe7af6ba,Groszek konserwowy,warzywa,100,4.31,54c159da-3242-442e-a21e-6f892af1786f
2a24ec58-e57f-4aef-8fce-b85939ebe85c,Kapusta czerwona,warzywa,100,2.55,54c159da-3242-442e-a21e-6f892af1786f
2f44c8d1-3bc1-4b45-9042-c2658a5249a1,Kukurydza w kolbach,warzywa,100,4.09,54c159da-3242-442e-a21e-6f892af1786f
bdb9d0b1-4e51-4d05-ab1b-c351da5f7b9e,Ogórek,warzywa,100,1.14,54c159da-3242-442e-a21e-6f892af1786f
49cfd4bf-960d-4634-8a35-b8e927ab7f74,Ogórki kiszone,warzywa,100,3.64,54c159da-3242-442e-a21e-6f892af1786f
f1f39dc3-d85a-4645-ad78-cd86fc5bf375,Pietruszka,warzywa,100,3.21,54c159da-3242-442e-a21e-6f892af1786f
407b71e2-d476-4897-8400-8b7aed5d324c,Pieczarka,warzywa,100,2.74,54c159da-3242-442e-a21e-6f892af1786f
12a28d0d-d22e-4a3d-bb4a-1aa64b16fd3b,Soczewica czerwona,warzywa,100,5.33,54c159da-3242-442e-a21e-6f892af1786f
5139bca6-66b1-4a3b-8e10-3099b3e5fce6,Ziemniaki,warzywa,100,5.89,54c159da-3242-442e-a21e-6f892af1786f
df4a0821-00f9-4323-acbb-1eec231195aa,Cytryna,owoce,100,4.73,54c159da-3242-442e-a21e-6f892af1786f
b9912f5e-9dd5-4cfd-8bcf-eae482a1574b,Grejpfrut,owoce,100,3.47,54c159da-3242-442e-a21e-6f892af1786f
0d89c7ec-a5bd-4f8b-be6e-987e90cea471,Gruszki,owoce,100,3.82,54c159da-3242-442e-a21e-6f892af1786f
5663216f-da59-47fd-9462-bf268804699e,Jagody,owoce,100,1.97,54c159da-3242-442e-a21e-6f892af1786f
d62f8456-3e97-4ee1-bf70-a47ff8da5454,Nektarynki,owoce,100,1.06,54c159da-3242-442e-a21e-6f892af1786f
99a34d53-79b2-42b8-b434-b72104e4095e,Pomarańcza,owoce,100,4.57,54c159da-3242-442e-a21e-6f892af1786f
c7526ac0-3944-4333-8aa1-48756734f44c,Poziomki,owoce,100,2.22,54c159da-3242-442e-a21e-6f892af1786f
0f37dc92-859d-4bf7-8bec-a8c788e27ab7,Rodzynki,owoce suszone,100,6.51,54c159da-3242-442e-a21e-6f892af1786f
1f1c9f7a-f4fa-4cd0-a1e2-d398769895c3,Śliwki suszone z pestką,owoce suszone,100,5.45,54c159da-3242-442e-a21e-6f892af1786f
14e4b746-382a-4c08-b8d6-5ecd53f50d54,Pestki dyni,orzechy i nasiona,100,6.09,54c159da-3242-442e-a21e-6f892af1786f
a86b1d3c-3dc3-4bd2-81fe-c6da5e06b0de,Pestki słonecznika,orzechy i nasiona,100,1.95,54c159da-3242-442e-a21e-6f892af1786f
f08b3258-63ac-4905-b935-fc0cbef52cde,Miód,słodycze i przekąski,100,2.39,54c159da-3242-442e-a21e-6f892af1786f
a0faa5fd-0d6d-4b27-82d5-3ea3f3ff4ebe,Żelki,słodycze i przekąski,100,2.45,54c159da-3242-442e-a21e-6f892af1786f
76845201-ff37-4866-b5a9-ed176bd5b652,Kakao,słodycze i przekąski,100,2.83,54c159da-3242-442e-a21e-6f892af1786f
b8d33437-cba2-42c6-bfa5-6274fd747b04,Mars,słodycze i przekąski,100,4.68,54c159da-3242-442e-a21e-6f892af1786f
b5edf604-655d-4680-a163-3077e37eecc2,Snickers,słodycze i przekąski,100,2.31,54c159da-3242-442e-a21e-6f892af1786f
30d5e853-90a1-4657-9dfa-402ce7a4fc81,Twix,słodycze i przekąski,100,2.01,54c159da-3242-442e-a21e-6f892af1786f
e2f8a385-ebef-48b6-b4d0-94f4df2158c4,Czekolada deserowa,słodycze i przekąski,100,3.38,54c159da-3242-442e-a21e-6f892af1786f
f192710d-368d-4fb9-9354-65e8d0f0d16b,Herbatniki,słodycze i przekąski,100,7.05,54c159da-3242-442e-a21e-6f892af1786f
c58059df-77d4-43a6-b50f-3d84288a0f75,Delicje,słodycze i przekąski,100,3.7,54c159da-3242-442e-a21e-6f892af1786f
b97b32a9-29d8-4eb6-ad96-4c7b3895459e,Pierniczki alpejskie,słodycze i przekąski,100,4.76,54c159da-3242-442e-a21e-6f892af1786f
950f33f2-bf82-4e54-b604-f895cd5c3ac2,Eklerki z bita śmietaną,słodycze i przekąski,100,4.7,54c159da-3242-442e-a21e-6f892af1786f
b1d2e567-0cd3-4cfe-b875-a9973d8d7e65,Jagodzianka,słodycze i przekąski,100,3.03,54c159da-3242-442e-a21e-6f892af1786f
7885585a-caea-4679-a1d5-70a79cc13673,Pączek,słodycze i przekąski,100,2.46,54c159da-3242-442e-a21e-6f892af1786f
f513286b-a9f9-4dc5-882e-fcd2986f7b7a,Faworki,słodycze i przekąski,100,7.88,54c159da-3242-442e-a21e-6f892af1786f
33681748-16ab-4193-8630-9248a8e33aa7,Sok grejpfrutowy,napoje,100,1.84,54c159da-3242-442e-a21e-6f892af1786f
cff5d199-622e-48bd-9ebf-783b485e2595,Sok jabłkowy,napoje,100,6.17,54c159da-3242-442e-a21e-6f892af1786f
734d8e2a-7c56-4769-9a92-bd343aa06837,Sok marchwiowy,napoje,100,3.42,54c159da-3242-442e-a21e-6f892af1786f
5506fc1d-d945-4ddd-aad2-64d4e54023fa,Sok pomarańczowy,napoje,100,1.4,54c159da-3242-442e-a21e-6f892af1786f
e31d94c9-3e1a-4829-a406-d13c0b5134ec,Sok wielowarzywny,napoje,100,1.27,54c159da-3242-442e-a21e-6f892af1786f
727c4c94-8cfe-4b8d-a0ab-6b773b8ff50b,Coca - cola,napoje,100,2.23,54c159da-3242-442e-a21e-6f892af1786f
3b81f9fc-eb86-405c-82e0-09c06fc6ee9f,Herbata,napoje,100,2.47,54c159da-3242-442e-a21e-6f892af1786f
77544591-dda6-4819-8cc0-661f3526ca4e,Piwo pełne,alkohol,100,6.77,54c159da-3242-442e-a21e-6f892af1786f
57b0ab42-23ca-4b18-8f14-da7493bd8e1e,Szampan,alkohol,100,2.89,54c159da-3242-442e-a21e-6f892af1786f
f9b1d5af-ef6c-4be7-802a-d676a2ead7ae,Wino białe wytrawne,alkohol,100,2.03,54c159da-3242-442e-a21e-6f892af1786f
4371219c-1eda-47db-9960-84ee78df635b,Wino białe słodkie,alkohol,100,2.77,54c159da-3242-442e-a21e-6f892af1786f
159150d0-6919-49b7-baa9-424901a8fbe5,Wino czerwone,alkohol,100,1.2,54c159da-3242-442e-a21e-6f892af1786f
498ca904-bd85-4f27-b611-f484eb60f613,Wódka,alkohol,100,4.52,54c159da-3242-442e-a21e-6f892af1786f
2ceeb056-1dab-40a2-b259-9078e04a0ce3,Majonez,dodatki,100,7.45,54c159da-3242-442e-a21e-6f892af1786f
30c76c8d-1619-429a-b251-9164167c6e38,Banan,owoce,100,6.45,54c159da-3242-442e-a21e-6f892af1786f
04f770f3-ec11-43ce-8b43-f4fb32a62c3e,Banany suszone,owoce suszone,100,2.2,54c159da-3242-442e-a21e-6f892af1786f
c72d7ae6-2e36-47bc-a75c-2e820c365702,Ananas,owoce,100,3.98,54c159da-3242-442e-a21e-6f892af1786f
45e5218d-4561-46aa-8e07-fd69fe04011e,Marchew,warzywa,100,3.97,54c159da-3242-442e-a21e-6f892af1786f
9f730e16-c580-4747-a751-058d4f3109e5,Kakao gorzkie,dodatki,100,5.99,54c159da-3242-442e-a21e-6f892af1786f
1c5bc766-7088-4c98-bed1-1bfa05492c3b,Makaron gryczany,przetwory zbożowe,100,5.23,54c159da-3242-442e-a21e-6f892af1786f
7c04dcc6-7316-4053-bc6c-da5539fa605c,Agrest,owoce,100,1.62,4d1e3212-e652-4cac-8b05-e93af589acc2
657d4b25-0057-4d53-8d61-ca3252275973,Arbuz,owoce,100,5.95,4d1e3212-e652-4cac-8b05-e93af589acc2
2ee4c29f-cf74-46be-aa7f-6e9453dd57f2,Awokado,owoce,100,6.6,4d1e3212-e652-4cac-8b05-e93af589acc2
2472a9ce-0373-4012-a74c-a37d203ddcde,Borówki amerykańskie,owoce,100,2.89,4d1e3212-e652-4cac-8b05-e93af589acc2
683cc057-1edf-4827-a17a-b7b0ebfe03a0,Brzoskwinia,owoce,100,4.98,4d1e3212-e652-4cac-8b05-e93af589acc2
87bd8e28-5d9d-4a2a-87cd-d8050444fc71,Czarne jagody,owoce,100,6.95,4d1e3212-e652-4cac-8b05-e93af589acc2
7b36bd51-720b-4bf4-b6dc-98615c798aaf,Czereśnie,owoce,100,4.31,4d1e3212-e652-4cac-8b05-e93af589acc2
2f4d38ac-903c-4abe-9456-3beb20e1ce26,Daktyle suszone,owoce suszone,100,5,4d1e3212-e652-4cac-8b05-e93af589acc2
5a4a7f52-e03e-4363-83b2-45dde2122308,Figa,owoce,100,7.64,4d1e3212-e652-4cac-8b05-e93af589acc2
73b18437-5a6e-45d1-a5ef-fe439f7e127b,Figi suszone,owoce suszone,100,4.01,4d1e3212-e652-4cac-8b05-e93af589acc2
7ba897a0-66c1-4a58-9199-38e8c8fd1090,Granat,owoce,100,4.64,4d1e3212-e652-4cac-8b05-e93af589acc2
1adb1c3b-7dd4-4f22-8b22-645cd508478d,Grapefruit,owoce,100,4.89,4d1e3212-e652-4cac-8b05-e93af589acc2
247a5766-58f4-4972-9470-e2170f26ad9d,Gruszka,owoce,100,7.2,4d1e3212-e652-4cac-8b05-e93af589acc2
756b20ac-7e64-4edc-ba86-235ad71138af,Jabłko,owoce,100,5.29,4d1e3212-e652-4cac-8b05-e93af589acc2
3a9cd6da-5732-496f-b807-3e1adc0a1c4d,Jabłka suszone,owoce suszone,100,7.44,4d1e3212-e652-4cac-8b05-e93af589acc2
9d3597c4-5a0a-4e60-bc94-0af8318b2709,Jagody suszone,owoce suszone,100,2.18,4d1e3212-e652-4cac-8b05-e93af589acc2
fe2b0af0-3bab-458a-a8e0-dc4d95fcb4f7,Jeżyny,owoce,100,7.85,4d1e3212-e652-4cac-8b05-e93af589acc2
afc2fc98-80fc-4276-9b9d-7314b391fd0f,Maliny,owoce,100,6.15,4d1e3212-e652-4cac-8b05-e93af589acc2
66914b53-32d8-4f4f-ba19-fc2923cea37b,Mandarynki,owoce,100,3.55,4d1e3212-e652-4cac-8b05-e93af589acc2
b1cef1e7-c97d-4d61-b9f7-3b54f93289ac,Mango,owoce,100,5.97,4d1e3212-e652-4cac-8b05-e93af589acc2
3ee0c35d-bdce-48d8-89d3-90fb2c4b5c37,Melon,owoce,100,6.01,4d1e3212-e652-4cac-8b05-e93af589acc2
ed2a6b18-2647-43fe-82e5-679c7f1f0b58,Morele,owoce,100,2.51,4d1e3212-e652-4cac-8b05-e93af589acc2
b3782c19-0985-4674-9d5f-277817dd2613,Morele suszone,owoce suszone,100,6.25,4d1e3212-e652-4cac-8b05-e93af589acc2
f3240839-896f-4aed-ba03-0c31013d0961,Morwa biała suszona,owoce suszone,100,6.63,4d1e3212-e652-4cac-8b05-e93af589acc2
46b45360-9d6d-4eed-bb96-e0f7839e60a4,Nektarynka,owoce,100,2.21,4d1e3212-e652-4cac-8b05-e93af589acc2
ad6ec66d-4a79-4c82-a388-7935ad59fcdd,Pomarańcze,owoce,100,7.52,4d1e3212-e652-4cac-8b05-e93af589acc2
6eae9d70-4eca-4984-bed2-adf514e4915c,Pomelo,owoce,100,1.99,4d1e3212-e652-4cac-8b05-e93af589acc2
af997051-75e0-408b-a60c-e361f8714a8f,Rodzynki suszone,owoce suszone,100,5.35,4d1e3212-e652-4cac-8b05-e93af589acc2
7e17cd15-f848-4fe4-91b3-bc521760cea5,Śliwki,owoce,100,3.91,4d1e3212-e652-4cac-8b05-e93af589acc2
be14ec6d-f78a-4789-91d0-1950f12b9d5c,Śliwki suszone,owoce suszone,100,3.08,4d1e3212-e652-4cac-8b05-e93af589acc2
82e8db55-7b55-41ca-b423-91843df1fbcf,Truskawki,owoce,100,7.31,4d1e3212-e652-4cac-8b05-e93af589acc2
9485cfbe-b931-468e-b122-c8adb80bc0a3,Kiwi,owoce,100,3.61,4d1e3212-e652-4cac-8b05-e93af589acc2
def4d87f-ce1d-4ec9-ba64-9bf3a2c3f717,Papaja,owoce,100,6.7,4d1e3212-e652-4cac-8b05-e93af589acc2
2ef32c41-b761-4fd2-9466-28d0dd69fcbf,Porzeczki czarne,owoce,100,5.57,4d1e3212-e652-4cac-8b05-e93af589acc2
ffb3acbf-c3b4-47bd-b7cf-317622cf6d37,Porzeczki białe,owoce,100,5.3,4d1e3212-e652-4cac-8b05-e93af589acc2
fd14da8c-6460-4ac1-acec-8818812297d8,Porzeczki czerwone,owoce,100,1.04,4d1e3212-e652-4cac-8b05-e93af589acc2
2b39a80a-bbad-4b4a-b854-f440ad080bea,Winogrona,owoce,100,5.88,4d1e3212-e652-4cac-8b05-e93af589acc2
71fb0580-8d88-4679-a602-9b3020e61cde,Wiśnie,owoce,100,1.83,4d1e3212-e652-4cac-8b05-e93af589acc2
288ff847-3904-4ce9-9303-0e1cbd3d82b7,Żurawina suszona,owoce suszone,100,6.8,4d1e3212-e652-4cac-8b05-e93af589acc2
3087c635-172c-4266-bbae-c57e825887e1,Bakłażan,warzywa,100,6.29,4d1e3212-e652-4cac-8b05-e93af589acc2
c36ca077-f921-4bf3-acc5-59689c0e7b8f,Bataty,warzywa,100,3.92,4d1e3212-e652-4cac-8b05-e93af589acc2
44282d4f-b6de-4da2-9148-bf4d3a0ff4df,Boćwina,warzywa,100,1.75,4d1e3212-e652-4cac-8b05-e93af589acc2
86aa0eb6-d3f9-4bcb-9793-a913e0a23c88,Bób,warzywa,100,4.94,4d1e3212-e652-4cac-8b05-e93af589acc2
9447fba0-6fdc-42b3-af5c-8a2684f79e50,Brokuły,warzywa,100,4.91,4d1e3212-e652-4cac-8b05-e93af589acc2
071b60e1-32f2-49b4-b253-43dbed3bda1d,Burak,warzywa,100,7.09,4d1e3212-e652-4cac-8b05-e93af589acc2
814a2798-d3d7-462b-a760-103f7a6d805e,Burakotowany,warzywa,100,6.96,4d1e3212-e652-4cac-8b05-e93af589acc2
ddcc02c4-292d-4d57-bd85-af9ed6f9a90f,Cebula,warzywa,100,7.25,4d1e3212-e652-4cac-8b05-e93af589acc2
c52ba143-1e9d-4777-966d-4d1f48a5e0a3,Ciecierzyca. nasiona suche,warzywa,100,2.11,4d1e3212-e652-4cac-8b05-e93af589acc2
e6bb7b82-01b9-4dc2-94fc-2082b2e4aef3,Cieciorka konserwowa,warzywa,100,2.73,4d1e3212-e652-4cac-8b05-e93af589acc2
34608334-8281-485f-aa29-95fab724134c,Cukinia,warzywa,100,6.89,4d1e3212-e652-4cac-8b05-e93af589acc2
ccfc9321-b643-4932-95b3-68b68a6bcd43,Dynia,warzywa,100,7.51,4d1e3212-e652-4cac-8b05-e93af589acc2
7d7a43ca-b91c-4699-95f2-40bef9332818,Fasola biała,warzywa,100,2.68,4d1e3212-e652-4cac-8b05-e93af589acc2
f6e2e21a-a197-4dc3-ac71-6076a09c1d80,Fasola biała konserwowa,warzywa,100,6.82,4d1e3212-e652-4cac-8b05-e93af589acc2
2d7766e2-99c0-4205-85b0-fe2a27ef913d,Fasola czerwona konserwowa,warzywa,100,3.74,4d1e3212-e652-4cac-8b05-e93af589acc2
096720d5-3ec0-4c79-9976-8c0382ac39ba,Fasola mung kiełki,warzywa,100,3.22,4d1e3212-e652-4cac-8b05-e93af589acc2
cb4d1ec2-79c7-416d-8528-a9bd7a7b48e6,Fasola szparagowa,warzywa,100,6.78,4d1e3212-e652-4cac-8b05-e93af589acc2
b6d34117-b263-451c-91ac-363f26b0e38f,Groch. nasiona suche,warzywa,100,6.88,4d1e3212-e652-4cac-8b05-e93af589acc2
d324f124-f647-42ec-945b-56c22bb9226c,Groszek zielony,warzywa,100,7.65,4d1e3212-e652-4cac-8b05-e93af589acc2
dfe13866-9048-4a90-8c55-e91d316d034d,Groszek zielony konserwowy,warzywa,100,1.72,4d1e3212-e652-4cac-8b05-e93af589acc2
2e23da89-ae5f-4060-8337-2b2d9ae45070,Jarmuż,warzywa,100,4.71,4d1e3212-e652-4cac-8b05-e93af589acc2
0aa66a6c-e61f-460d-9aee-1dadfca9a8e3,Kabaczek,warzywa,100,2.9,4d1e3212-e652-4cac-8b05-e93af589acc2
a3516f42-6cce-4a30-bd81-9f1f10f9543c,Kalafior,warzywa,100,5.39,4d1e3212-e652-4cac-8b05-e93af589acc2
2b5cca6b-d125-45cc-b9f9-9b3e518970cf,Kalarepa,warzywa,100,4.7,4d1e3212-e652-4cac-8b05-e93af589acc2
440b23e8-d222-4d85-84a9-44d780135502,Kapusta biała,warzywa,100,1.94,4d1e3212-e652-4cac-8b05-e93af589acc2
